participant id,gender,age,min age,max age
2971,M,48.0,46.0,50.0
2972,M,53.0,51.0,55.0
2973,M,35.5,34.0,37.0
2974,F,38.0,36.0,40.0
2975,M,26.0,24.0,28.0
2976,F,53.0,51.0,55.0
2977,M,38.0,36.0,40.0
2978,M,38.0,36.0,40.0
2979,F,31.0,29.0,33.0
2980,M,,,
2981,F,43.0,41.0,45.0
2982,M,68.0,66.0,70.0
2983,M,38.0,36.0,40.0
2984,M,35.0,33.0,37.0
2985,M,29.5,30.0,29.0
2986,M,32.5,32.0,33.0
2987,F,33.0,31.0,35.0
2988,F,34.5,34.0,35.0
2989,M,44.0,43.0,45.0
2990,M,37.0,37.0,37.0
2991,F,28.0,26.0,30.0
2992,M,53.0,53.0,53.0
2993,M,56.0,54.0,58.0
2994,M,46.5,46.0,47.0
2995,M,48.0,46.0,50.0
2996,F,22.0,19.0,25.0
2997,M,58.0,56.0,60.0
2998,F,34.0,33.0,35.0
2999,M,41.5,42.0,41.0
3000,M,36.0,35.0,37.0
3001,F,28.0,26.0,30.0
3002,M,39.5,39.0,40.0
3003,F,58.0,56.0,60.0
3004,F,43.0,41.0,45.0
3005,F,41.0,41.0,41.0
3006,M,53.0,51.0,55.0
3007,F,33.0,31.0,35.0
3008,M,40.0,38.0,42.0
3009,M,36.0,34.0,38.0
3010,M,39.0,38.0,40.0
3011,M,37.5,36.0,39.0
3012,F,28.0,26.0,30.0
3013,M,28.0,26.0,30.0
3014,M,44.0,43.0,45.0
3015,M,50.0,50.0,50.0
3016,M,40.0,38.0,42.0
3017,F,33.0,31.0,35.0
3018,M,48.0,46.0,50.0
3019,F,34.0,33.0,35.0
3020,M,37.5,36.0,39.0
3021,M,33.0,31.0,35.0
3022,M,28.5,27.0,30.0
3023,M,22.0,19.0,25.0
3024,M,43.0,41.0,45.0
3025,M,38.0,36.0,40.0
3026,M,33.0,31.0,35.0
3027,M,53.0,51.0,55.0
3028,F,40.0,38.0,42.0
3029,M,26.5,26.0,27.0
3030,M,37.0,36.0,38.0
3031,F,22.0,19.0,25.0
3032,F,40.0,38.0,42.0
3033,M,33.0,31.0,35.0
3034,F,53.0,51.0,55.0
3035,F,38.0,36.0,40.0
3036,F,28.0,26.0,30.0
3037,M,63.0,63.0,63.0
3038,M,42.5,42.0,43.0
3039,M,28.0,26.0,30.0
3040,M,43.0,41.0,45.0
3041,M,30.5,31.0,30.0
3042,M,49.5,48.0,51.0
3043,F,19.0,18.0,20.0
3044,F,34.0,33.0,35.0
3045,M,28.0,26.0,30.0
3046,M,56.0,54.0,58.0
3047,M,38.0,37.0,39.0
3048,M,70.0,68.0,72.0
3049,F,43.0,41.0,45.0
3050,M,29.0,28.0,30.0
3051,M,22.0,19.0,25.0
3052,M,30.0,28.0,32.0
3053,M,28.0,26.0,30.0
3054,M,43.0,41.0,45.0
3055,M,38.0,36.0,40.0
3056,M,40.5,39.0,42.0
3057,F,30.5,31.0,30.0
3058,F,36.0,34.0,38.0
3059,F,53.0,51.0,55.0
3060,M,,,
3061,F,42.0,41.0,43.0
3062,M,43.0,41.0,45.0
3063,M,46.0,44.0,48.0
3064,M,38.0,36.0,40.0
3065,M,41.0,39.0,43.0
3066,M,55.0,53.0,57.0
3067,M,31.5,32.0,31.0
3068,F,58.0,56.0,60.0
3069,M,58.0,56.0,60.0
3070,M,58.0,56.0,60.0
3071,F,33.0,31.0,35.0
3072,M,59.0,58.0,60.0
3073,M,42.5,41.0,44.0
3074,M,48.0,46.0,50.0
3075,F,22.0,19.0,25.0
3076,M,48.0,51.0,45.0
3077,M,39.5,39.0,40.0
3078,F,43.0,41.0,45.0
3079,M,40.5,39.0,42.0
3080,M,48.5,48.0,49.0
3081,M,38.0,36.0,40.0
3082,M,48.0,46.0,50.0
3083,M,53.0,53.0,53.0
3084,M,28.0,26.0,30.0
3085,M,48.0,48.0,48.0
3086,M,54.0,53.0,55.0
3087,M,33.0,31.0,35.0
3088,M,48.0,46.0,50.0
3089,M,45.5,44.0,47.0
3090,F,43.0,41.0,45.0
3091,M,49.0,48.0,50.0
3092,F,53.0,51.0,55.0
3093,M,20.0,19.0,21.0
3094,M,60.5,61.0,60.0
3095,M,38.0,36.0,40.0
3096,F,54.0,54.0,54.0
3097,M,30.5,29.0,32.0
3098,M,30.0,28.0,32.0
3099,F,38.0,36.0,40.0
3100,M,53.0,51.0,55.0
3101,M,43.0,41.0,45.0
3102,M,35.5,34.0,37.0
3103,M,38.0,36.0,40.0
3104,M,38.0,36.0,40.0
3105,F,43.0,41.0,45.0
3106,M,52.5,53.0,52.0
3107,M,38.5,38.0,39.0
3108,F,38.0,36.0,40.0
3109,F,22.0,19.0,25.0
3110,F,43.0,41.0,45.0
3111,M,58.0,56.0,60.0
3112,F,40.0,40.0,40.0
3113,M,51.0,49.0,53.0
3114,M,58.0,56.0,60.0
3115,M,48.0,46.0,50.0
3116,F,29.0,28.0,30.0
3117,M,43.0,41.0,45.0
3118,F,43.0,41.0,45.0
3119,F,40.0,38.0,42.0
3120,M,35.0,33.0,37.0
3121,M,55.5,54.0,57.0
3122,M,43.0,41.0,45.0
3123,F,53.0,51.0,55.0
3124,M,54.0,53.0,55.0
3125,M,44.0,43.0,45.0
3126,F,28.0,26.0,30.0
3127,M,39.5,38.0,41.0
3128,M,39.0,39.0,39.0
3129,F,43.0,41.0,45.0
3130,F,38.0,36.0,40.0
3131,M,40.5,41.0,40.0
3132,M,25.0,22.0,28.0
3133,M,45.0,43.0,47.0
3134,F,33.0,31.0,35.0
3135,M,47.5,48.0,47.0
3136,M,62.0,61.0,63.0
3137,F,43.0,41.0,45.0
3138,M,23.5,22.0,25.0
3139,M,49.0,49.0,49.0
3140,M,36.0,34.0,38.0
3141,M,55.5,54.0,57.0
3142,F,24.0,21.0,27.0
3143,M,33.0,31.0,35.0
3144,M,43.0,41.0,45.0
3145,F,43.0,41.0,45.0
3146,M,54.5,54.0,55.0
3147,M,21.0,22.0,20.0
3148,M,49.5,49.0,50.0
3149,F,33.0,31.0,35.0
3150,M,38.0,36.0,40.0
3151,M,41.0,41.0,41.0
3152,M,48.0,46.0,50.0
3153,M,50.5,49.0,52.0
3154,F,48.0,48.0,48.0
3155,M,43.0,41.0,45.0
3156,F,46.5,47.0,46.0
3157,M,43.0,41.0,45.0
3158,M,34.0,33.0,35.0
3159,M,25.0,22.0,28.0
3160,F,28.0,31.0,25.0
3161,M,30.5,35.0,26.0
3162,F,22.0,19.0,25.0
3163,M,51.5,51.0,52.0
3164,F,28.0,26.0,30.0
3165,F,29.0,29.0,29.0
3166,M,22.0,19.0,25.0
3167,M,39.5,39.0,40.0
3168,F,28.0,26.0,30.0
3169,M,53.0,51.0,55.0
3170,F,36.0,34.0,38.0
3171,F,33.0,31.0,35.0
3172,M,38.0,36.0,40.0
3173,M,25.0,22.0,28.0
3174,M,40.0,39.0,41.0
3175,M,35.5,34.0,37.0
3176,M,28.0,28.0,28.0
3177,M,39.5,39.0,40.0
3178,F,28.5,28.0,29.0
3179,M,35.0,33.0,37.0
3180,M,43.0,41.0,45.0
3181,M,61.0,59.0,63.0
3182,M,45.5,44.0,47.0
3183,M,28.0,26.0,30.0
3184,M,33.0,31.0,35.0
3185,F,28.0,26.0,30.0
3186,M,38.0,36.0,40.0
3187,F,59.0,59.0,59.0
3188,M,22.0,19.0,25.0
3189,M,33.0,31.0,35.0
3190,M,33.0,31.0,35.0
3191,F,31.0,29.0,33.0
3192,M,53.0,51.0,55.0
3193,M,43.0,41.0,45.0
3194,M,40.0,38.0,42.0
3195,F,50.0,48.0,52.0
3196,M,33.0,31.0,35.0
3197,F,48.0,46.0,50.0
3198,F,29.0,28.0,30.0
3199,F,40.0,38.0,42.0
3200,F,48.0,46.0,50.0
3201,F,45.5,46.0,45.0
3202,F,28.5,27.0,30.0
3203,F,41.0,47.0,35.0
3204,M,60.5,61.0,60.0
3205,M,61.0,59.0,63.0
3206,M,22.0,19.0,25.0
3207,F,34.5,34.0,35.0
3208,M,44.5,44.0,45.0
3209,F,43.0,41.0,45.0
3210,M,43.0,41.0,45.0
3211,F,28.0,26.0,30.0
3212,M,29.5,29.0,30.0
3213,M,24.0,23.0,25.0
3214,F,50.0,49.0,51.0
3215,M,52.5,53.0,52.0
3216,M,41.5,41.0,42.0
3217,M,43.0,41.0,45.0
3218,M,43.5,44.0,43.0
3219,M,40.0,38.0,42.0
3220,M,22.5,20.0,25.0
3221,M,30.0,28.0,32.0
3222,M,30.5,29.0,32.0
3223,,,,
3224,M,37.0,37.0,37.0
3225,F,39.5,39.0,40.0
3226,F,36.5,37.0,36.0
3227,F,48.0,46.0,50.0
3228,MF,49.0,48.0,50.0
3229,M,53.0,51.0,55.0
3230,M,28.0,26.0,30.0
3231,F,44.0,43.0,45.0
3232,M,56.0,54.0,58.0
3233,F,17.0,16.0,18.0
3234,M,29.5,29.0,30.0
3235,M,43.0,41.0,45.0
3236,F,28.0,26.0,30.0
3237,F,28.0,26.0,30.0
3238,M,38.0,36.0,40.0
3239,M,28.0,26.0,30.0
3240,M,38.0,36.0,40.0
3241,M,60.0,58.0,62.0
3242,M,29.5,31.0,28.0
3243,F,22.0,19.0,25.0
3244,F,50.0,48.0,52.0
3245,M,31.5,31.0,32.0
3246,M,55.0,55.0,55.0
3247,M,51.0,49.0,53.0
3248,F,43.0,41.0,45.0
3249,M,28.0,26.0,30.0
3250,M,30.0,28.0,32.0
3251,F,22.0,19.0,25.0
3252,M,38.0,38.0,38.0
3253,M,33.0,31.0,35.0
3254,F,30.0,28.0,32.0
3255,M,55.5,54.0,57.0
3256,M,28.0,26.0,30.0
3257,M,43.0,41.0,45.0
3258,M,40.0,40.0,40.0
3259,M,63.0,61.0,65.0
3260,M,40.0,38.0,42.0
3261,M,46.0,44.0,48.0
3262,M,60.0,58.0,62.0
3263,M,41.5,41.0,42.0
3264,M,34.5,34.0,35.0
3265,M,38.0,36.0,40.0
3266,M,56.5,56.0,57.0
3267,M,63.0,61.0,65.0
3268,M,33.0,31.0,35.0
3269,M,51.0,49.0,53.0
3270,M,48.0,46.0,50.0
3271,M,28.0,26.0,30.0
3272,M,28.0,26.0,30.0
3273,M,38.0,36.0,40.0
3274,M,38.0,36.0,40.0
3275,M,23.0,21.0,25.0
3276,F,38.0,36.0,40.0
3277,M,48.0,46.0,50.0
3278,M,53.0,51.0,55.0
3279,M,50.5,49.0,52.0
3280,M,53.0,51.0,55.0
3281,M,28.0,26.0,30.0
3282,M,37.5,38.0,37.0
3283,M,41.5,41.0,42.0
3284,F,43.0,41.0,45.0
3285,M,68.0,66.0,70.0
3286,M,28.0,26.0,30.0
3287,M,38.5,37.0,40.0
3288,M,41.5,42.0,41.0
3289,M,43.5,44.0,43.0
3290,M,33.0,31.0,35.0
3291,M,33.0,31.0,35.0
3292,M,49.5,49.0,50.0
3293,M,40.0,40.0,40.0
3294,M,43.0,41.0,45.0
3295,M,28.0,26.0,30.0
3296,F,28.0,26.0,30.0
3297,M,50.0,49.0,51.0
3298,F,47.0,46.0,48.0
3299,M,58.0,56.0,60.0
3300,F,33.0,31.0,35.0
3301,M,48.0,46.0,50.0
3302,F,53.0,53.0,53.0
3303,M,41.5,41.0,42.0
3304,M,48.0,46.0,50.0
3305,M,35.0,33.0,37.0
3306,M,48.0,46.0,50.0
3307,M,41.0,39.0,43.0
3308,F,25.0,22.0,28.0
3309,M,38.5,38.0,39.0
3310,F,45.0,43.0,47.0
3311,M,53.0,51.0,55.0
3312,M,29.0,28.0,30.0
3313,F,28.0,26.0,30.0
3314,M,53.0,51.0,55.0
3315,M,33.0,33.0,33.0
3316,M,33.5,32.0,35.0
3317,M,33.0,31.0,35.0
3318,M,28.0,26.0,30.0
3319,F,28.0,26.0,30.0
3320,M,50.0,72.0,28.0
3321,M,45.5,44.0,47.0
3322,M,52.5,51.0,54.0
3323,M,38.0,36.0,40.0
3324,M,36.0,34.0,38.0
3325,M,39.5,40.0,39.0
3326,M,38.5,37.0,40.0
3327,M,41.5,41.0,42.0
3328,M,41.0,39.0,43.0
3329,F,28.0,28.0,28.0
3330,M,36.0,34.0,38.0
3331,M,44.5,44.0,45.0
3332,F,40.0,38.0,42.0
3333,M,53.0,51.0,55.0
3334,F,38.0,36.0,40.0
3335,F,44.0,43.0,45.0
3336,M,70.0,68.0,72.0
3337,M,28.0,26.0,30.0
3338,M,41.5,41.0,42.0
3339,M,24.0,21.0,27.0
3340,M,43.0,41.0,45.0
3341,M,51.5,51.0,52.0
3342,F,58.0,56.0,60.0
3343,M,39.5,40.0,39.0
3344,F,44.5,45.0,44.0
3345,M,58.0,56.0,60.0
3346,M,38.0,36.0,40.0
3347,F,42.5,41.0,44.0
3348,F,40.5,41.0,40.0
3349,M,44.0,43.0,45.0
3350,M,40.5,39.0,42.0
3351,F,28.0,26.0,30.0
3352,M,37.5,36.0,39.0
3353,M,41.0,41.0,41.0
3354,M,34.5,34.0,35.0
3355,F,42.5,43.0,42.0
3356,M,38.0,36.0,40.0
3357,F,43.0,41.0,45.0
3358,M,38.0,36.0,40.0
3359,M,25.0,22.0,28.0
3360,M,38.0,37.0,39.0
3361,M,44.5,44.0,45.0
3362,M,50.5,51.0,50.0
3363,F,32.5,38.0,27.0
3364,M,44.5,44.0,45.0
3365,F,22.0,19.0,25.0
3366,F,48.0,46.0,50.0
3367,F,35.0,33.0,37.0
3368,M,28.0,26.0,30.0
3369,M,38.0,36.0,40.0
3370,M,28.0,26.0,30.0
3371,F,40.0,38.0,42.0
3372,M,52.0,51.0,53.0
3373,F,49.5,49.0,50.0
3374,F,50.5,51.0,50.0
3375,M,48.0,46.0,50.0
3376,F,33.0,31.0,35.0
3377,F,23.5,22.0,25.0
3378,F,45.5,44.0,47.0
3379,M,19.5,19.0,20.0
3380,F,56.0,54.0,58.0
3381,M,24.0,21.0,27.0
3382,F,43.0,41.0,45.0
3383,F,36.0,34.0,38.0
3384,F,28.0,26.0,30.0
3385,M,33.0,31.0,35.0
3386,M,33.0,31.0,35.0
3387,F,54.5,54.0,55.0
3388,M,53.0,51.0,55.0
3389,M,36.0,34.0,38.0
3390,F,22.0,19.0,25.0
3391,M,38.0,36.0,40.0
3392,F,28.0,26.0,30.0
3393,M,33.0,31.0,35.0
3394,M,45.0,45.0,45.0
3395,M,24.0,21.0,27.0
3396,M,50.0,50.0,50.0
3397,M,33.0,31.0,35.0
3398,M,49.5,49.0,50.0
3399,M,18.5,19.0,18.0
3400,F,22.0,19.0,25.0
3401,M,58.0,56.0,60.0
3402,M,46.0,44.0,48.0
3403,M,43.5,42.0,45.0
3404,M,30.5,31.0,30.0
3405,M,28.0,26.0,30.0
3406,M,47.5,46.0,49.0
3407,M,48.0,46.0,50.0
3408,M,29.0,28.0,30.0
3409,M,53.5,54.0,53.0
3410,M,38.0,36.0,40.0
3411,M,33.0,31.0,35.0
3412,M,34.0,33.0,35.0
3413,M,58.5,57.0,60.0
3414,F,38.0,36.0,40.0
3415,M,60.0,58.0,62.0
3416,M,31.0,29.0,33.0
3417,F,43.0,41.0,45.0
3418,M,43.0,41.0,45.0
3419,M,34.0,33.0,35.0
3420,F,22.0,19.0,25.0
3421,M,48.0,46.0,50.0
3422,F,56.0,54.0,58.0
3423,M,44.5,44.0,45.0
3424,M,53.0,51.0,55.0
3425,F,28.0,26.0,30.0
3426,M,33.0,31.0,35.0
3427,M,50.0,48.0,52.0
3428,M,47.5,46.0,49.0
3429,M,38.0,36.0,40.0
3430,F,36.0,34.0,38.0
3431,M,32.5,31.0,34.0
3432,M,50.0,50.0,50.0
3433,F,33.0,31.0,35.0
3434,M,53.0,54.0,52.0
3435,M,38.0,36.0,40.0
3436,F,45.0,43.0,47.0
3437,M,36.0,36.0,36.0
3438,F,53.0,51.0,55.0
3439,F,22.0,19.0,25.0
3440,M,30.0,29.0,31.0
3441,M,39.0,38.0,40.0
3442,F,23.5,22.0,25.0
3443,M,43.0,41.0,45.0
3444,M,33.0,31.0,35.0
3445,M,48.0,46.0,50.0
3446,M,43.0,41.0,45.0
3447,M,30.0,29.0,31.0
3448,M,38.0,36.0,40.0
3449,M,48.0,46.0,50.0
3450,F,38.0,36.0,40.0
3451,M,33.0,31.0,35.0
3452,M,38.0,36.0,40.0
3453,M,28.0,26.0,30.0
3454,F,28.0,26.0,30.0
3455,F,33.0,31.0,35.0
3456,M,28.0,26.0,30.0
3457,M,29.0,28.0,30.0
3458,F,43.0,41.0,45.0
3459,M,58.0,56.0,60.0
3460,M,33.0,31.0,35.0
3461,M,39.5,39.0,40.0
3462,F,50.0,48.0,52.0
3463,F,43.0,41.0,45.0
3464,F,43.0,41.0,45.0
3465,F,36.0,34.0,38.0
3466,F,48.0,46.0,50.0
3467,F,29.5,29.0,30.0
3468,M,38.0,36.0,40.0
3469,M,43.0,41.0,45.0
3470,MF,50.5,50.0,51.0
3471,M,48.5,47.0,50.0
3472,M,28.0,26.0,30.0
3473,M,30.5,29.0,32.0
3474,M,53.0,51.0,55.0
3475,F,28.0,26.0,30.0
3476,M,49.5,49.0,50.0
3477,F,32.0,32.0,32.0
3478,M,53.0,51.0,55.0
3479,F,45.5,46.0,45.0
3480,M,45.5,51.0,40.0
3481,F,50.0,50.0,50.0
3482,F,34.5,34.0,35.0
3483,M,49.5,49.0,50.0
3484,M,42.0,41.0,43.0
3485,M,28.0,26.0,30.0
3486,M,23.5,22.0,25.0
3487,F,34.5,34.0,35.0
3488,F,60.5,61.0,60.0
3489,F,28.0,26.0,30.0
3490,M,45.5,44.0,47.0
3491,M,43.0,41.0,45.0
3492,M,64.0,63.0,65.0
3493,M,35.5,34.0,37.0
3494,F,19.5,19.0,20.0
3495,M,49.5,49.0,50.0
3496,M,27.5,26.0,29.0
3497,M,68.0,66.0,70.0
3498,M,53.0,51.0,55.0
3499,F,38.0,36.0,40.0
3500,M,45.0,43.0,47.0
3501,F,32.0,31.0,33.0
3502,F,58.0,58.0,58.0
3503,M,45.5,46.0,45.0
3504,F,22.0,19.0,25.0
3505,M,49.0,48.0,50.0
3506,M,43.0,41.0,45.0
3507,M,33.0,31.0,35.0
3508,M,48.0,46.0,50.0
3509,F,42.5,43.0,42.0
3510,M,43.0,43.0,43.0
3511,F,38.0,36.0,40.0
3512,M,63.0,61.0,65.0
3513,M,28.0,26.0,30.0
3514,M,33.0,31.0,35.0
3515,F,30.0,30.0,30.0
3516,F,35.5,34.0,37.0
3517,F,40.0,40.0,40.0
3518,M,33.0,31.0,35.0
3519,M,43.0,41.0,45.0
3520,M,27.5,26.0,29.0
3521,M,28.0,26.0,30.0
3522,M,49.0,48.0,50.0
3523,M,44.5,44.0,45.0
3524,M,45.0,43.0,47.0
3525,M,48.0,46.0,50.0
3526,M,28.0,26.0,30.0
3527,M,28.0,26.0,30.0
3528,F,30.0,29.0,31.0
3529,M,24.0,21.0,27.0
3530,F,46.0,44.0,48.0
3531,M,54.0,54.0,54.0
3532,M,30.0,28.0,32.0
3533,M,36.0,34.0,38.0
3534,F,47.5,46.0,49.0
3535,M,30.5,29.0,32.0
3536,M,48.0,46.0,50.0
3537,M,33.0,31.0,35.0
3538,M,43.0,41.0,45.0
3539,M,47.5,46.0,49.0
3540,M,40.0,40.0,40.0
3541,M,27.5,26.0,29.0
3542,F,44.0,43.0,45.0
3543,M,53.0,51.0,55.0
3544,M,22.0,19.0,25.0
3545,M,52.5,51.0,54.0
3546,M,33.0,31.0,35.0
3547,M,22.0,19.0,25.0
3548,M,38.0,36.0,40.0
3549,F,22.0,19.0,25.0
3550,M,33.0,31.0,35.0
3551,F,38.0,36.0,40.0
3552,M,32.0,32.0,32.0
3553,M,43.0,41.0,45.0
3554,M,45.5,44.0,47.0
3555,M,34.5,34.0,35.0
3556,F,53.0,51.0,55.0
3557,F,39.0,41.0,37.0
3558,M,48.0,51.0,45.0
3559,M,28.0,26.0,30.0
3560,M,32.0,31.0,33.0
3561,F,47.5,46.0,49.0
3562,M,23.0,21.0,25.0
3563,M,40.5,41.0,40.0
3564,F,28.0,26.0,30.0
3565,F,30.0,28.0,32.0
3566,M,43.0,41.0,45.0
3567,M,27.5,26.0,29.0
3568,M,33.0,31.0,35.0
3569,F,28.0,26.0,30.0
3570,M,38.0,36.0,40.0
3571,M,37.5,37.0,38.0
3572,M,67.5,66.0,69.0
3573,F,48.0,46.0,50.0
3574,M,31.5,31.0,32.0
3575,M,41.0,41.0,41.0
3576,M,61.0,61.0,61.0
3577,M,23.0,21.0,25.0
3578,F,49.0,48.0,50.0
3579,M,30.0,30.0,30.0
3580,F,38.0,36.0,40.0
3581,F,48.0,46.0,50.0
3582,M,37.5,36.0,39.0
3583,F,48.0,46.0,50.0
3584,F,59.0,58.0,60.0
3585,M,36.0,37.0,35.0
3586,F,38.0,36.0,40.0
3587,M,48.0,46.0,50.0
3588,M,29.0,28.0,30.0
3589,M,22.0,19.0,25.0
3590,F,44.5,44.0,45.0
3591,F,41.0,39.0,43.0
3592,M,38.0,36.0,40.0
3593,F,56.0,54.0,58.0
3594,F,59.0,58.0,60.0
3595,M,31.5,31.0,32.0
3596,F,44.5,44.0,45.0
3597,M,39.0,39.0,39.0
3598,M,38.0,36.0,40.0
3599,M,30.0,30.0,30.0
3600,M,,73.0,
3601,M,51.5,51.0,52.0
3602,F,38.0,36.0,40.0
3603,M,30.5,29.0,32.0
3604,M,33.0,31.0,35.0
3605,F,31.0,31.0,31.0
3606,F,51.0,49.0,53.0
3607,M,38.0,36.0,40.0
3608,F,49.0,49.0,49.0
3609,F,36.5,36.0,37.0
3610,M,35.0,33.0,37.0
3611,M,39.0,38.0,40.0
3612,M,,16.0,
3613,M,44.5,44.0,45.0
3614,M,48.0,46.0,50.0
3615,M,22.0,19.0,25.0
3616,M,56.0,56.0,56.0
3617,M,39.0,38.0,40.0
3618,M,38.0,36.0,40.0
3619,M,50.0,48.0,52.0
3620,F,60.0,58.0,62.0
3621,M,48.0,46.0,50.0
3622,M,33.0,31.0,35.0
3623,M,36.0,34.0,38.0
3624,M,48.0,46.0,50.0
3625,M,28.0,26.0,30.0
3626,F,58.0,56.0,60.0
3627,M,31.0,34.0,28.0
3628,M,49.5,49.0,50.0
3629,M,43.0,41.0,45.0
3630,M,30.0,28.0,32.0
3631,F,45.0,43.0,47.0
3632,F,31.0,29.0,33.0
3633,F,33.0,31.0,35.0
3634,F,38.0,36.0,40.0
3635,M,48.5,48.0,49.0
3636,M,53.0,53.0,53.0
3637,M,71.0,69.0,73.0
3638,M,43.0,41.0,45.0
3639,F,40.5,41.0,40.0
3640,M,22.0,19.0,25.0
3641,M,30.0,28.0,32.0
3642,M,52.0,52.0,52.0
3643,M,39.0,38.0,40.0
3644,M,43.0,41.0,45.0
3645,M,25.0,22.0,28.0
3646,M,63.0,61.0,65.0
3647,M,43.0,41.0,45.0
3648,M,28.0,26.0,30.0
3649,F,36.0,34.0,38.0
3650,M,35.0,33.0,37.0
3651,F,43.0,43.0,43.0
3652,F,33.0,31.0,35.0
3653,M,22.0,19.0,25.0
3654,M,43.0,41.0,45.0
3655,M,28.0,26.0,30.0
3656,M,37.0,37.0,37.0
3657,M,30.0,28.0,32.0
3658,M,40.5,39.0,42.0
3659,M,33.0,31.0,35.0
3660,M,27.5,26.0,29.0
3661,,,,
3662,F,28.0,26.0,30.0
3663,M,53.0,51.0,55.0
3664,M,43.0,41.0,45.0
3665,F,33.0,31.0,35.0
3666,M,40.5,54.0,27.0
3667,M,22.0,19.0,25.0
3668,M,38.0,36.0,40.0
3669,M,43.0,41.0,45.0
3670,M,35.0,33.0,37.0
3671,M,30.0,28.0,32.0
3672,M,54.5,53.0,56.0
3673,F,22.5,20.0,25.0
3674,F,35.0,33.0,37.0
3675,F,27.0,26.0,28.0
3676,M,29.0,28.0,30.0
3677,F,43.0,41.0,45.0
3678,M,43.0,43.0,43.0
3679,M,45.5,44.0,47.0
3680,M,59.5,59.0,60.0
3681,M,48.0,46.0,50.0
3682,M,33.0,31.0,35.0
3683,F,33.0,31.0,35.0
3684,M,58.0,56.0,60.0
3685,M,43.0,41.0,45.0
3686,M,26.5,26.0,27.0
3687,M,53.0,51.0,55.0
3688,F,38.0,36.0,40.0
3689,M,56.0,54.0,58.0
3690,M,38.0,36.0,40.0
3691,F,25.0,23.0,27.0
3692,M,39.5,39.0,40.0
3693,M,28.0,26.0,30.0
3694,M,44.0,44.0,44.0
3695,M,53.0,51.0,55.0
3696,M,49.5,50.0,49.0
3697,M,30.0,28.0,32.0
3698,M,33.5,32.0,35.0
3699,M,40.0,40.0,40.0
3700,M,57.5,56.0,59.0
3701,M,43.0,41.0,45.0
3702,M,35.5,34.0,37.0
3703,F,50.0,48.0,52.0
3704,M,57.5,58.0,57.0
3705,M,40.5,39.0,42.0
3706,F,33.0,31.0,35.0
3707,M,37.5,38.0,37.0
3708,F,53.0,51.0,55.0
3709,M,58.0,58.0,58.0
3710,F,33.0,31.0,35.0
3711,F,32.5,31.0,34.0
3712,M,37.0,37.0,37.0
3713,M,17.0,16.0,18.0
3714,F,32.0,31.0,33.0
3715,M,53.5,52.0,55.0
3716,M,50.0,49.0,51.0
3717,M,36.5,36.0,37.0
3718,F,30.5,31.0,30.0
3719,F,28.0,26.0,30.0
3720,M,28.0,26.0,30.0
3721,M,22.0,19.0,25.0
3722,F,51.5,51.0,52.0
3723,M,38.0,36.0,40.0
3724,F,38.0,36.0,40.0
3725,F,28.0,26.0,30.0
3726,F,22.5,20.0,25.0
3727,M,47.5,46.0,49.0
3728,M,23.5,22.0,25.0
3729,M,43.0,41.0,45.0
3730,M,43.5,42.0,45.0
3731,F,56.0,56.0,56.0
3732,M,47.5,46.0,49.0
3733,F,28.0,26.0,30.0
3734,M,26.0,26.0,26.0
3735,M,34.5,33.0,36.0
3736,M,34.0,33.0,35.0
3737,M,36.0,34.0,38.0
3738,F,41.0,39.0,43.0
3739,M,33.0,33.0,33.0
3740,M,43.0,41.0,45.0
3741,M,42.5,43.0,42.0
3742,M,24.0,21.0,27.0
3743,F,33.0,31.0,35.0
3744,M,43.0,41.0,45.0
3745,M,38.0,50.0,26.0
3746,M,33.0,31.0,35.0
3747,M,33.0,31.0,35.0
3748,M,53.0,53.0,53.0
3749,M,51.5,51.0,52.0
3750,M,38.0,38.0,38.0
3751,M,33.0,31.0,35.0
3752,M,38.0,36.0,40.0
3753,M,51.5,51.0,52.0
3754,M,58.0,56.0,60.0
3755,M,24.0,22.0,26.0
3756,M,33.0,31.0,35.0
3757,M,51.0,51.0,51.0
3758,M,32.0,31.0,33.0
3759,M,22.0,19.0,25.0
3760,M,53.0,51.0,55.0
3761,F,33.0,33.0,33.0
3762,M,49.0,48.0,50.0
3763,M,40.0,40.0,40.0
3764,F,55.0,54.0,56.0
3765,F,42.5,43.0,42.0
3766,M,58.0,56.0,60.0
3767,F,53.0,51.0,55.0
3768,M,60.0,60.0,60.0
3769,M,46.5,46.0,47.0
3770,M,41.5,41.0,42.0
3771,M,43.0,41.0,45.0
3772,M,38.0,36.0,40.0
3773,M,35.5,36.0,35.0
3774,M,51.5,52.0,51.0
3775,M,53.0,53.0,53.0
3776,M,36.0,34.0,38.0
3777,M,22.0,19.0,25.0
3778,M,43.0,41.0,45.0
3779,F,23.5,23.0,24.0
3780,M,40.0,38.0,42.0
3781,M,30.0,28.0,32.0
3782,M,22.0,19.0,25.0
3783,M,43.0,41.0,45.0
3784,M,33.0,31.0,35.0
3785,M,38.0,36.0,40.0
3786,F,48.0,46.0,50.0
3787,M,58.0,56.0,60.0
3788,M,48.0,46.0,50.0
3789,M,48.0,46.0,50.0
3790,F,48.0,46.0,50.0
3791,M,43.0,41.0,45.0
3792,M,63.0,61.0,65.0
3793,M,28.0,26.0,30.0
3794,M,43.0,41.0,45.0
3795,M,38.0,36.0,40.0
